t,h
1.093750000000000000e-01,2.560428385706722546e-26
1.103515625000000000e-01,2.865475387546440736e-26
1.113281250000000000e-01,-5.244818165172602611e-26
1.123046875000000000e-01,4.452166428145441378e-26
1.132812500000000000e-01,-9.255207893355969661e-27
1.142578125000000000e-01,-3.804421498278429804e-26
1.152343750000000000e-01,5.366585271121351990e-26
1.162109375000000000e-01,-2.758770957743167820e-26
1.171875000000000000e-01,-5.412546070857929373e-26
1.181640625000000000e-01,4.295080200288178220e-26
1.191406250000000000e-01,-4.029443501030624207e-26
1.201171875000000000e-01,-1.484491080166730789e-27
1.210937500000000000e-01,4.116502965032783057e-26
1.220703125000000000e-01,-4.422122884674505327e-26
1.230468750000000000e-01,7.478701898783953081e-27
1.240234375000000000e-01,5.516339117069826646e-26
1.250000000000000000e-01,-3.865959934733402042e-26
1.259765625000000000e-01,3.147946357890739809e-26
1.269531250000000000e-01,1.964183215914070699e-26
1.279296875000000000e-01,-5.265472692384829137e-26
1.289062500000000000e-01,4.724680197500785496e-26
1.298828125000000000e-01,-6.624202577598295952e-27
1.308593750000000000e-01,-1.208808214448185293e-26
1.318359375000000000e-01,4.552064834571044107e-26
1.328125000000000000e-01,-3.584645442397217895e-26
1.337890625000000000e-01,-1.596760498492073983e-26
1.347656250000000000e-01,5.000147662684420809e-26
1.357421875000000000e-01,-5.989835702630677273e-26
1.367187500000000000e-01,1.627551143440828784e-27
1.376953125000000000e-01,4.664591141421182530e-26
1.386718750000000000e-01,-4.742840859547354669e-26
1.396484375000000000e-01,2.631820852087087989e-26
1.406250000000000000e-01,2.984755367879574072e-26
1.416015625000000000e-01,-3.922230150562306654e-26
1.425781250000000000e-01,3.848402128823407436e-26
1.435546875000000000e-01,-7.684746851965912475e-27
1.445312500000000000e-01,-2.566917158183620262e-26
1.455078125000000000e-01,4.406059886115125482e-26
1.464843750000000000e-01,-3.554324640771616151e-26
1.474609375000000000e-01,-7.564972711775605590e-27
1.484375000000000000e-01,4.157375801828767291e-26
1.494140625000000000e-01,-4.140505256471125754e-26
1.503906250000000000e-01,2.172433350172036766e-26
1.513671875000000000e-01,5.549583207780776059e-26
1.523437500000000000e-01,-5.969341051413378832e-26
1.533203125000000000e-01,2.218169429380783151e-26
1.542968750000000000e-01,1.490868210406460106e-26
1.552734375000000000e-01,-5.486519930561262815e-26
1.562500000000000000e-01,3.219162428166773744e-26
1.572265625000000000e-01,1.616022862542549412e-26
1.582031250000000000e-01,-5.468741988510644807e-26
1.591796875000000000e-01,3.169592253831986382e-26
1.601562500000000000e-01,-1.345907777870689386e-26
1.611328125000000000e-01,-4.821425143060266638e-26
1.621093750000000000e-01,5.125084788948015575e-26
1.630859375000000000e-01,-4.425692262548886599e-26
1.640625000000000000e-01,-1.788507726729058357e-27
1.650390625000000000e-01,5.279742165180688785e-26
1.660156250000000000e-01,-4.908030932601149628e-26
1.669921875000000000e-01,9.445817017287308629e-27
1.679687500000000000e-01,4.810947122498435468e-26
1.689453125000000000e-01,-5.257345149085670146e-26
1.699218750000000000e-01,3.895329104190137971e-26
1.708984375000000000e-01,2.279252155244842041e-26
1.718750000000000000e-01,-5.918198429720337050e-26
1.728515625000000000e-01,4.293138115811136975e-26
1.738281250000000000e-01,-1.745272159928440424e-26
1.748046875000000000e-01,-3.375360457636551004e-26
1.757812500000000000e-01,4.260991462125199038e-26
1.767578125000000000e-01,-2.248033393217586946e-26
1.777343750000000000e-01,-2.058472098684945293e-26
1.787109375000000000e-01,5.719008145246482284e-26
1.796875000000000000e-01,-3.139399465414212011e-26
1.806640625000000000e-01,8.198558276354250073e-27
1.816406250000000000e-01,3.581296626353098442e-26
1.826171875000000000e-01,-4.665646557612099863e-26
1.835937500000000000e-01,2.372699038868059578e-26
1.845703125000000000e-01,1.688458074488320598e-26
1.855468750000000000e-01,-3.547291530345574895e-26
1.865234375000000000e-01,4.015555698724407605e-26
1.875000000000000000e-01,2.637397184964198703e-27
1.884765625000000000e-01,-8.156361595751075842e-27
1.894531250000000000e-01,6.650496888106247921e-26
1.904296875000000000e-01,-1.370139741272331529e-26
1.914062500000000000e-01,-2.483716600426520011e-26
1.923828125000000000e-01,4.733388829898881155e-26
1.933593750000000000e-01,-4.337183996739471011e-26
1.943359375000000000e-01,-1.048423291225967217e-26
1.953125000000000000e-01,5.517183842855032695e-26
1.962890625000000000e-01,-4.233608246647555347e-26
1.972656250000000000e-01,1.737212790107612344e-26
1.982421875000000000e-01,3.358524828890529356e-26
1.992187500000000000e-01,-6.807666492509063330e-26
2.001953125000000000e-01,3.625557078833505423e-26
2.011718750000000000e-01,8.531343639926375147e-27
2.021484375000000000e-01,-3.812319949773908161e-26
2.031250000000000000e-01,6.025432640528359424e-26
2.041015625000000000e-01,-4.598604407932211830e-27
2.050781250000000000e-01,-3.759920463511041313e-26
2.060546875000000000e-01,5.244525623230775220e-26
2.070312500000000000e-01,-3.812114299921618284e-26
2.080078125000000000e-01,-8.710298616681562337e-27
2.089843750000000000e-01,2.894934685331445428e-26
2.099609375000000000e-01,-4.880518410629247780e-26
2.109375000000000000e-01,3.250266818503199205e-27
2.119140625000000000e-01,3.270511683459729901e-26
2.128906250000000000e-01,-5.803565084752266172e-26
2.138671875000000000e-01,5.048035979642553292e-26
2.148437500000000000e-01,8.762620097923281559e-27
2.158203125000000000e-01,-5.172034045071009014e-26
2.167968750000000000e-01,6.626577572086673504e-26
2.177734375000000000e-01,-9.554499148814475668e-27
2.187500000000000000e-01,-5.480905879468356110e-26
2.197265625000000000e-01,6.912461233050619859e-26
2.207031250000000000e-01,-1.973534767526536679e-26
2.216796875000000000e-01,-1.785393018390686352e-26
2.226562500000000000e-01,5.576396706669354721e-26
2.236328125000000000e-01,-3.914548767548758764e-26
2.246093750000000000e-01,6.093801648578365674e-27
2.255859375000000000e-01,3.319921172580700637e-26
2.265625000000000000e-01,-5.276162220589993570e-26
2.275390625000000000e-01,3.914719288886264318e-26
2.285156250000000000e-01,1.678717765507124176e-26
2.294921875000000000e-01,-3.397520124341236841e-26
2.304687500000000000e-01,4.556680932703374734e-26
2.314453125000000000e-01,7.636988485756018510e-27
2.324218750000000000e-01,-4.170979105627543575e-26
2.333984375000000000e-01,6.054807728759775470e-26
2.343750000000000000e-01,-1.325597727853160540e-26
2.353515625000000000e-01,-1.926857769591002915e-26
2.363281250000000000e-01,5.187720718477106459e-26
2.373046875000000000e-01,-4.574052755141820430e-26
2.382812500000000000e-01,-9.749994357878152344e-27
2.392578125000000000e-01,4.285814374253657123e-26
2.402343750000000000e-01,-6.225257869110412985e-26
2.412109375000000000e-01,4.656546374425940057e-27
2.421875000000000000e-01,3.414842799038234175e-26
2.431640625000000000e-01,-4.899893925840181751e-26
2.441406250000000000e-01,2.395104784527525311e-26
2.451171875000000000e-01,5.504345351396236108e-27
2.460937500000000000e-01,-5.690921953740237175e-26
2.470703125000000000e-01,5.386623256323206148e-26
2.480468750000000000e-01,-4.078460347798709222e-27
2.490234375000000000e-01,-4.837460783799144368e-26
2.500000000000000000e-01,5.910443400494600726e-26
2.509765625000000000e-01,-2.319587952676138126e-26
2.519531250000000000e-01,-1.376273410271237837e-26
2.529296875000000000e-01,5.234795219577996548e-26
2.539062500000000000e-01,-5.426347126127780523e-26
2.548828125000000000e-01,-1.684626816179362099e-27
2.558593750000000000e-01,3.985728977822939492e-26
2.568359375000000000e-01,-6.644213727615126596e-26
2.578125000000000000e-01,1.425312441289894165e-26
2.587890625000000000e-01,2.208792285432499048e-26
2.597656250000000000e-01,-5.464716995402541037e-26
2.607421875000000000e-01,4.251735045351998349e-26
2.617187500000000000e-01,6.781888888029406954e-27
2.626953125000000000e-01,-3.624378867986465996e-26
2.636718750000000000e-01,5.846680646390130839e-26
2.646484375000000000e-01,-4.360581394976585724e-26
2.656250000000000000e-01,-1.278760925906670101e-26
2.666015625000000000e-01,5.368798955367313131e-26
2.675781250000000000e-01,-3.641036369220962974e-26
2.685546875000000000e-01,1.901266185725006810e-26
2.695312500000000000e-01,3.785033198360884272e-26
2.705078125000000000e-01,-5.109569958212891390e-26
2.714843750000000000e-01,4.706275366856912930e-26
2.724609375000000000e-01,2.100727540684668799e-26
2.734375000000000000e-01,-4.507080368185550804e-26
2.744140625000000000e-01,3.524754926698206575e-26
2.753906250000000000e-01,2.492175781444772232e-27
2.763671875000000000e-01,-2.981040716438043346e-26
2.773437500000000000e-01,4.983003353890516888e-26
2.783203125000000000e-01,-2.838711109816002257e-26
2.792968750000000000e-01,-1.712041434342679117e-26
2.802734375000000000e-01,4.567831229981003213e-26
2.812500000000000000e-01,-3.830995711746232357e-26
2.822265625000000000e-01,-6.533262657590616522e-28
2.832031250000000000e-01,5.397156950046642779e-26
2.841796875000000000e-01,-3.481237763460452712e-26
2.851562500000000000e-01,1.945912233579551234e-26
2.861328125000000000e-01,1.715524251609028511e-26
2.871093750000000000e-01,-4.474056400696944806e-26
2.880859375000000000e-01,4.390781142450923882e-26
2.890625000000000000e-01,-5.485098758322721394e-27
2.900390625000000000e-01,-5.853345273320211546e-26
2.910156250000000000e-01,3.888223417870962622e-26
2.919921875000000000e-01,6.162376848579330431e-27
2.929687500000000000e-01,-3.436142113850942797e-26
2.939453125000000000e-01,5.076876185118397980e-26
2.949218750000000000e-01,-2.759497587946718960e-26
2.958984375000000000e-01,-2.054396672656364996e-26
2.968750000000000000e-01,5.556875927626167940e-26
2.978515625000000000e-01,-5.086255362080237584e-26
2.988281250000000000e-01,4.195803091672559174e-27
2.998046875000000000e-01,4.655681028555750162e-26
3.007812500000000000e-01,-4.598783961585956811e-26
3.017578125000000000e-01,1.667616146169386652e-26
3.027343750000000000e-01,2.248554050529766821e-26
3.037109375000000000e-01,-3.438880585152577249e-26
3.046875000000000000e-01,3.727523664507943179e-26
3.056640625000000000e-01,-1.564760632065281005e-26
3.066406250000000000e-01,-5.006659356583288374e-26
3.076171875000000000e-01,5.167095730547748893e-26
3.085937500000000000e-01,-8.560510970097798916e-27
3.095703125000000000e-01,-3.759777006614742674e-26
3.105468750000000000e-01,4.341982616465115183e-26
3.115234375000000000e-01,-3.604593184528388451e-26
3.125000000000000000e-01,6.509589878928681573e-27
3.134765625000000000e-01,4.237935617921564259e-26
3.144531250000000000e-01,-6.846254442212773690e-26
3.154296875000000000e-01,3.293880404508469521e-26
3.164062500000000000e-01,1.439064890269791946e-26
3.173828125000000000e-01,-6.666491429707828249e-26
3.183593750000000000e-01,3.418712630353518179e-26
3.193359375000000000e-01,2.946129959746465117e-28
3.203125000000000000e-01,-4.493153634571358807e-26
3.212890625000000000e-01,5.492256156779229803e-26
3.222656250000000000e-01,-7.324562315189907033e-27
3.232421875000000000e-01,-4.006871930115792188e-26
3.242187500000000000e-01,5.325479930838497763e-26
3.251953125000000000e-01,-5.276551792472376318e-26
3.261718750000000000e-01,9.627556271821908283e-27
3.271484375000000000e-01,4.504913326761219127e-26
3.281250000000000000e-01,-5.720785054718797772e-26
3.291015625000000000e-01,6.764989941095035320e-27
3.300781250000000000e-01,3.691034078054563453e-26
3.310546875000000000e-01,-5.747069956997998381e-26
3.320312500000000000e-01,3.622489031101055688e-26
3.330078125000000000e-01,1.674254744758049752e-26
3.339843750000000000e-01,-4.902761573885872316e-26
3.349609375000000000e-01,4.623476137006889260e-26
3.359375000000000000e-01,2.126518685870354563e-26
3.369140625000000000e-01,-4.277057631940999205e-26
3.378906250000000000e-01,5.270578346363028131e-26
3.388671875000000000e-01,-2.459836023305589794e-26
3.398437500000000000e-01,-1.807617003460627683e-26
3.408203125000000000e-01,6.160716538558033904e-26
3.417968750000000000e-01,-4.106886579403154191e-26
3.427734375000000000e-01,1.838771293596753385e-26
3.437500000000000000e-01,3.380668033876468387e-26
3.447265625000000000e-01,-4.465896646645007521e-26
3.457031250000000000e-01,2.366594283424127570e-26
3.466796875000000000e-01,1.756477960103948745e-26
3.476562500000000000e-01,-5.757394186151180319e-26
3.486328125000000000e-01,3.855305432860693058e-26
3.496093750000000000e-01,1.579112638185159174e-26
3.505859375000000000e-01,-5.100601723505916302e-26
3.515625000000000000e-01,6.878858558999619312e-26
3.525390625000000000e-01,-2.626413593666868825e-26
3.535156250000000000e-01,-2.825241775002123144e-26
3.544921875000000000e-01,6.133024455242192544e-26
3.554687500000000000e-01,-3.559915760343460318e-26
3.564453125000000000e-01,4.241888620321659429e-27
3.574218750000000000e-01,5.073502152115154405e-26
3.583984375000000000e-01,-5.044417136122400475e-26
3.593750000000000000e-01,3.771756332977557515e-27
3.603515625000000000e-01,1.435184051455879664e-26
3.613281250000000000e-01,-5.300468922382140126e-26
3.623046875000000000e-01,4.163014623210222506e-26
3.632812500000000000e-01,1.848305969485823658e-26
3.642578125000000000e-01,-5.436982970523231096e-26
3.652343750000000000e-01,4.923612581970853207e-26
3.662109375000000000e-01,-1.343426883532772222e-26
3.671875000000000000e-01,-1.809532170637620266e-26
3.681640625000000000e-01,4.495392706986727906e-26
3.691406250000000000e-01,-1.710756108321962471e-26
3.701171875000000000e-01,-2.637805957668459968e-26
3.710937500000000000e-01,5.552169200768756738e-26
3.720703125000000000e-01,-5.078126701850930231e-26
3.730468750000000000e-01,-1.225521733434696580e-27
3.740234375000000000e-01,2.533887195589551654e-26
3.750000000000000000e-01,-3.267398952021607476e-26
3.759765625000000000e-01,2.419216564825597812e-26
3.769531250000000000e-01,2.652944793746845863e-26
3.779296875000000000e-01,-4.335751136240488949e-26
3.789062500000000000e-01,5.379989714866489340e-26
3.798828125000000000e-01,-1.963016318195834619e-26
3.808593750000000000e-01,-4.011971415092543201e-26
3.818359375000000000e-01,5.874553221431946613e-26
3.828125000000000000e-01,-2.247744081558993030e-26
3.837890625000000000e-01,-1.227471146537356433e-26
3.847656250000000000e-01,6.159561819516877095e-26
3.857421875000000000e-01,-3.376915565164595557e-26
3.867187500000000000e-01,3.297688655375284383e-26
3.876953125000000000e-01,3.985533194156208369e-26
3.886718750000000000e-01,-4.370998028158086993e-26
3.896484375000000000e-01,-2.120700866175077808e-28
3.906250000000000000e-01,3.228065459204686016e-26
3.916015625000000000e-01,-6.853883775106068716e-26
3.925781250000000000e-01,3.795010683553508664e-26
3.935546875000000000e-01,6.772148770617812300e-27
3.945312500000000000e-01,-4.094461044201369159e-26
3.955078125000000000e-01,4.964935740380299403e-26
3.964843750000000000e-01,-2.031192055284722351e-26
3.974609375000000000e-01,-1.936041851106679641e-26
3.984375000000000000e-01,5.399999270343898659e-26
3.994140625000000000e-01,-3.614947065195690607e-26
4.003906250000000000e-01,-6.971271352699398081e-27
4.013671875000000000e-01,4.958013700504022843e-26
4.023437500000000000e-01,-5.792986712226139771e-26
4.033203125000000000e-01,9.044572509730037073e-27
4.042968750000000000e-01,2.706875556459182122e-26
4.052734375000000000e-01,-1.379565415627198139e-26
4.062500000000000000e-01,2.142983858872723360e-26
4.072265625000000000e-01,9.150114757608485607e-27
4.082031250000000000e-01,-5.654728363891518917e-26
4.091796875000000000e-01,4.623218432312285267e-26
4.101562500000000000e-01,-6.165807329887833461e-27
4.111328125000000000e-01,-4.391567924208979110e-26
4.121093750000000000e-01,4.372010035117340239e-26
4.130859375000000000e-01,-2.934426268116510279e-26
4.140625000000000000e-01,-1.533876099580817759e-26
4.150390625000000000e-01,4.686460653840537707e-26
4.160156250000000000e-01,-5.291113331992645317e-26
4.169921875000000000e-01,2.036199690602355616e-26
4.179687500000000000e-01,1.689263231516021245e-26
4.189453125000000000e-01,-5.392924902151738564e-26
4.199218750000000000e-01,1.591615177886546361e-26
4.208984375000000000e-01,7.493273969948513262e-27
4.218750000000000000e-01,-4.710498353914894919e-26
4.228515625000000000e-01,4.673520904242265136e-26
4.238281250000000000e-01,-1.032329090216769567e-26
4.248046875000000000e-01,-4.537453321478075383e-26
4.257812500000000000e-01,5.090034674934788312e-26
4.267578125000000000e-01,-3.430122602900240965e-26
4.277343750000000000e-01,-1.154455720348078526e-26
4.287109375000000000e-01,5.580890367615372672e-26
4.296875000000000000e-01,-5.950937327741135108e-26
4.306640625000000000e-01,-1.477903881745638427e-27
4.316406250000000000e-01,2.970818275043002618e-26
4.326171875000000000e-01,-5.051763115128381764e-26
4.335937500000000000e-01,4.428688256274766963e-26
4.345703125000000000e-01,3.570130280952915870e-26
4.355468750000000000e-01,-5.453441727974298808e-26
4.365234375000000000e-01,4.543937222763058420e-26
4.375000000000000000e-01,-7.977574265921792022e-27
4.384765625000000000e-01,-3.232293758730856046e-26
4.394531250000000000e-01,5.103970847797046811e-26
4.404296875000000000e-01,-2.196688913547784863e-26
4.414062500000000000e-01,-1.571893821643519913e-26
4.423828125000000000e-01,5.808815787130383154e-26
4.433593750000000000e-01,-2.984618410498383938e-26
4.443359375000000000e-01,6.727084829783652556e-27
4.453125000000000000e-01,5.892827697355152735e-26
4.462890625000000000e-01,-4.699022623480214316e-26
4.472656250000000000e-01,1.120462669903385915e-26
4.482421875000000000e-01,1.738707728001254743e-26
4.492187500000000000e-01,-6.606781384229762173e-26
4.501953125000000000e-01,3.784892910413034146e-26
4.511718750000000000e-01,9.089707554570395519e-27
4.521484375000000000e-01,-3.666328286545273740e-26
4.531250000000000000e-01,6.393440750603929966e-26
4.541015625000000000e-01,-2.114433473042108190e-26
4.550781250000000000e-01,-3.741579551238361667e-26
4.560546875000000000e-01,5.474924123928664573e-26
4.570312500000000000e-01,-3.427940194409820601e-26
4.580078125000000000e-01,-7.947983976066445337e-27
4.589843750000000000e-01,5.900723046010875955e-26
4.599609375000000000e-01,-5.495715966485357784e-26
4.609375000000000000e-01,-9.857215599463406474e-28
4.619140625000000000e-01,3.327854942151516956e-26
4.628906250000000000e-01,-5.172967474577803234e-26
4.638671875000000000e-01,3.109436988877272296e-26
4.648437500000000000e-01,5.877921866932471941e-27
4.658203125000000000e-01,-5.361354500223069668e-26
4.667968750000000000e-01,5.218209655712614864e-26
4.677734375000000000e-01,-3.815368300143243190e-27
4.687500000000000000e-01,-4.678983816089091056e-26
4.697265625000000000e-01,3.430780250824037589e-26
4.707031250000000000e-01,-1.775238490673167350e-26
4.716796875000000000e-01,-1.644048825683303000e-26
4.726562500000000000e-01,4.683001760023474014e-26
4.736328125000000000e-01,-4.219841487104432574e-26
4.746093750000000000e-01,1.991708976383346467e-27
4.755859375000000000e-01,2.950897169698251232e-26
4.765625000000000000e-01,-7.089149710105113390e-26
4.775390625000000000e-01,1.590110472540468591e-26
4.785156250000000000e-01,5.481223637409028608e-27
4.794921875000000000e-01,-4.840229365120649664e-26
4.804687500000000000e-01,4.149351955888473114e-26
4.814453125000000000e-01,3.043409520052251685e-28
4.824218750000000000e-01,-4.117040593145235388e-26
4.833984375000000000e-01,5.290295576004571448e-26
4.843750000000000000e-01,-1.348891740156447216e-26
4.853515625000000000e-01,-2.021562239432401746e-26
4.863281250000000000e-01,4.096157107892589924e-26
4.873046875000000000e-01,-4.753205393604911983e-26
4.882812500000000000e-01,9.716754574471541082e-27
4.892578125000000000e-01,3.623008560758098583e-26
4.902343750000000000e-01,-5.282383681536025349e-26
4.912109375000000000e-01,3.034374883557003585e-26
4.921875000000000000e-01,3.438814119179787422e-26
4.931640625000000000e-01,-5.078348200432757311e-26
4.941406250000000000e-01,3.409691304421505408e-26
4.951171875000000000e-01,3.176656350525827044e-26
4.960937500000000000e-01,-4.216849147118367962e-26
4.970703125000000000e-01,4.192013748730771849e-26
4.980468750000000000e-01,-3.715210112629393881e-26
4.990234375000000000e-01,-3.123892780793233607e-26
5.000000000000000000e-01,6.290153138593923465e-26
5.009765625000000000e-01,-4.426231957243978502e-26
5.019531250000000000e-01,-1.141912601437814946e-26
5.029296875000000000e-01,5.256353841180588346e-26
5.039062500000000000e-01,-3.886248901480931938e-26
5.048828125000000000e-01,2.118223702904287382e-27
5.058593750000000000e-01,3.723513362084143716e-26
5.068359375000000000e-01,-2.821934531072590798e-26
5.078125000000000000e-01,3.869521168161673775e-26
5.087890625000000000e-01,1.971194596604320349e-26
5.097656250000000000e-01,-4.605861684969888350e-26
5.107421875000000000e-01,5.502059672064691253e-26
5.117187500000000000e-01,-2.006011280469389415e-26
5.126953125000000000e-01,-3.443940628385128810e-26
5.136718750000000000e-01,5.621101327139333344e-26
5.146484375000000000e-01,-2.365175082924894650e-26
5.156250000000000000e-01,-1.388430947719522714e-26
5.166015625000000000e-01,4.507865939302443628e-26
5.175781250000000000e-01,-2.980878471962688612e-26
5.185546875000000000e-01,-2.237703397895317291e-26
5.195312500000000000e-01,3.266500509569831965e-26
5.205078125000000000e-01,-5.427132289205246764e-26
5.214843750000000000e-01,2.089135360778654193e-26
5.224609375000000000e-01,3.738712020147046607e-26
5.234375000000000000e-01,-6.368217091478060438e-26
5.244140625000000000e-01,3.529029362933168156e-26
5.253906250000000000e-01,-6.760704552417902466e-27
5.263671875000000000e-01,-2.367729615645372169e-26
5.273437500000000000e-01,5.970287203178814825e-26
5.283203125000000000e-01,-1.996596987671292267e-26
5.292968750000000000e-01,-2.108808728055772322e-26
5.302734375000000000e-01,4.817680590164939366e-26
5.312500000000000000e-01,-3.583566485139155837e-26
5.322265625000000000e-01,-4.506039102526559049e-27
5.332031250000000000e-01,5.857523226557973008e-26
5.341796875000000000e-01,-5.770650978334552022e-26
5.351562500000000000e-01,1.593591524319895790e-26
5.361328125000000000e-01,2.209126879548431588e-26
5.371093750000000000e-01,-6.092370798016409311e-26
5.380859375000000000e-01,1.418778814645670547e-26
5.390625000000000000e-01,2.030969382732153875e-26
5.400390625000000000e-01,-3.478789892984820353e-26
5.410156250000000000e-01,4.301409836048633212e-26
5.419921875000000000e-01,-2.594603040859729838e-26
5.429687500000000000e-01,-3.615463344869829577e-26
5.439453125000000000e-01,4.652906275565561747e-26
5.449218750000000000e-01,-3.900162358681653899e-26
5.458984375000000000e-01,-2.804023743724565886e-26
5.468750000000000000e-01,6.405706339572507840e-26
5.478515625000000000e-01,-4.409290078646958219e-26
5.488281250000000000e-01,-1.557400114826277199e-26
5.498046875000000000e-01,4.063792796066827107e-26
5.507812500000000000e-01,-5.259177643199325354e-26
5.517578125000000000e-01,3.201772244643336512e-26
5.527343750000000000e-01,3.300794715922612997e-26
5.537109375000000000e-01,-4.226187392599513865e-26
5.546875000000000000e-01,5.657124851916818078e-26
5.556640625000000000e-01,-8.624395916295923949e-28
5.566406250000000000e-01,-2.872367389125805310e-26
5.576171875000000000e-01,5.131720515168593351e-26
5.585937500000000000e-01,-3.444581043449574504e-26
5.595703125000000000e-01,-2.898020911430082689e-26
5.605468750000000000e-01,4.696841974382594986e-26
5.615234375000000000e-01,-4.486025775208192131e-26
5.625000000000000000e-01,4.791450182898612644e-27
5.634765625000000000e-01,4.946594173825870169e-26
5.644531250000000000e-01,-5.105416005836198915e-26
5.654296875000000000e-01,1.982465856587547319e-26
5.664062500000000000e-01,2.413256719109223793e-26
5.673828125000000000e-01,-4.907606321110406228e-26
5.683593750000000000e-01,4.462567461544860077e-26
5.693359375000000000e-01,-4.391233356722055040e-28
5.703125000000000000e-01,-4.494262068151905519e-26
5.712890625000000000e-01,5.336713907201617241e-26
5.722656250000000000e-01,-3.328143980151391324e-26
5.732421875000000000e-01,-2.625864537062220458e-26
5.742187500000000000e-01,7.686322931214022796e-26
5.751953125000000000e-01,-2.647743595620888309e-26
5.761718750000000000e-01,-7.334146711690538550e-27
5.771484375000000000e-01,5.887887043859362842e-26
5.781250000000000000e-01,-3.846734810443109422e-26
5.791015625000000000e-01,8.915053676688154688e-27
5.800781250000000000e-01,4.704777876354928648e-26
5.810546875000000000e-01,-3.050364612910809490e-26
5.820312500000000000e-01,3.283360470718650509e-26
5.830078125000000000e-01,7.485126220861170112e-27
5.839843750000000000e-01,-4.827654371248425206e-26
5.849609375000000000e-01,3.719499706551630875e-26
5.859375000000000000e-01,-2.181132664331674238e-26
5.869140625000000000e-01,-2.479704252333713370e-26
5.878906250000000000e-01,5.254253263739348394e-26
5.888671875000000000e-01,-4.192359399624618064e-26
5.898437500000000000e-01,-5.042973558525141583e-26
5.908203125000000000e-01,6.308060838639120500e-26
5.917968750000000000e-01,-3.940124649473981021e-26
5.927734375000000000e-01,-8.578258927550564147e-27
5.937500000000000000e-01,4.369103902272669927e-26
5.947265625000000000e-01,-5.158510407735914288e-26
5.957031250000000000e-01,1.927417562517142520e-26
5.966796875000000000e-01,1.560327656407575786e-26
5.976562500000000000e-01,-3.381319206882063555e-26
5.986328125000000000e-01,4.383861509765223337e-26
5.996093750000000000e-01,2.338065740188449187e-26
6.005859375000000000e-01,-3.929007446196644972e-26
6.015625000000000000e-01,7.436964921636344751e-26
6.025390625000000000e-01,-2.589636105599635270e-26
6.035156250000000000e-01,-8.238179316979841106e-27
6.044921875000000000e-01,4.843871548720358455e-26
6.054687500000000000e-01,-3.860342585048500229e-26
6.064453125000000000e-01,-1.095164981212997191e-26
6.074218750000000000e-01,5.546359851816327358e-26
6.083984375000000000e-01,-4.832089040328397699e-26
6.093750000000000000e-01,1.837784973223675571e-26
6.103515625000000000e-01,1.581006424578319681e-26
6.113281250000000000e-01,-6.935946840239767117e-26
6.123046875000000000e-01,3.040473122351352781e-26
6.132812500000000000e-01,-2.500437157447987186e-27
6.142578125000000000e-01,-4.188014152086937000e-26
6.152343750000000000e-01,4.912769227602003928e-26
6.162109375000000000e-01,-1.810826662949740693e-26
6.171875000000000000e-01,-1.181661303113995893e-26
6.181640625000000000e-01,3.832576679177609198e-26
6.191406250000000000e-01,-4.350921892522781882e-26
6.201171875000000000e-01,-1.009403283242352073e-26
6.210937500000000000e-01,6.418967895172084979e-26
6.220703125000000000e-01,-4.854295776027524940e-26
6.230468750000000000e-01,-6.011216616860650853e-27
6.240234375000000000e-01,5.092302677891501191e-26
6.250000000000000000e-01,-5.019821025246546723e-26
6.259765625000000000e-01,4.455821524893536393e-26
6.269531250000000000e-01,1.859720839601976079e-26
6.279296875000000000e-01,-5.890679563785094797e-26
6.289062500000000000e-01,3.426544942959053810e-26
6.298828125000000000e-01,-7.915844840088438265e-27
6.308593750000000000e-01,-5.283628019477461226e-26
6.318359375000000000e-01,4.711304084193601907e-26
6.328125000000000000e-01,-3.248084998083393416e-26
6.337890625000000000e-01,-1.000938208325310324e-26
6.347656250000000000e-01,5.279643678132129174e-26
6.357421875000000000e-01,-3.409074766077268035e-26
6.367187500000000000e-01,-5.053967917032290360e-27
6.376953125000000000e-01,3.268490831037244943e-26
6.386718750000000000e-01,-7.111814066464117791e-26
6.396484375000000000e-01,4.199628244567436740e-26
6.406250000000000000e-01,2.031447283841685220e-26
6.416015625000000000e-01,-5.349856288947082317e-26
6.425781250000000000e-01,4.813364882958520138e-26
6.435546875000000000e-01,-6.208761865248104221e-27
6.445312500000000000e-01,-2.879152519922564744e-26
6.455078125000000000e-01,5.217537059424090214e-26
6.464843750000000000e-01,-3.440596748461961766e-26
6.474609375000000000e-01,-2.069471331535610410e-26
6.484375000000000000e-01,5.718673956238860501e-26
6.494140625000000000e-01,-4.105559476765375737e-26
6.503906250000000000e-01,-3.833605530980794815e-27
6.513671875000000000e-01,4.101028580439495972e-26
6.523437500000000000e-01,-5.441708682213420025e-26
6.533203125000000000e-01,1.329938695438292006e-26
6.542968750000000000e-01,1.848783851241978990e-26
6.552734375000000000e-01,-4.659528430506192558e-26
6.562500000000000000e-01,3.669764527995350464e-26
6.572265625000000000e-01,2.347043535509319225e-26
6.582031250000000000e-01,-6.151580953435548311e-26
6.591796875000000000e-01,4.772708785187118960e-26
6.601562500000000000e-01,-1.560106705466299516e-26
6.611328125000000000e-01,-3.495026722924586798e-26
6.621093750000000000e-01,4.748640176682357807e-26
6.630859375000000000e-01,-4.007676602232195615e-26
6.640625000000000000e-01,2.734229517702188964e-27
6.650390625000000000e-01,5.373172014119121302e-26
6.660156250000000000e-01,-5.656385874170635092e-26
